,scenario,failure,Easting,Northing
3650,1-in-11,0.0002932018499544,290983.65576448326,742692.6445615004
3651,1-in-11,0.0010144039076619,522500.0705650509,409300.0929324547
3652,1-in-11,0.0105558070601663,294748.0069393448,680049.5145172422
3653,1-in-11,3.268161127367719e-05,332946.51138461777,571330.1378666265
3654,1-in-11,0.0047383622959497,456226.2028152802,520388.7642117744
3655,1-in-11,0.0003992041252339,231056.4254372565,861806.4473141832
3656,1-in-11,0.00515331906878,535746.8331029151,186321.15344238785
3657,1-in-11,0.0010710573011336,228768.45886559525,594459.6771521615
3658,1-in-11,0.0,256366.76584720545,661877.8143682566
3659,1-in-11,0.0,419500.2842768618,292499.57576069434
3660,1-in-11,0.0063325165868788,294499.9627464783,588343.2575990651
3661,1-in-11,0.0047403909492041,338386.52540160826,561126.6051000548
3662,1-in-11,0.0,445737.8001580004,534151.3482060907
3663,1-in-11,0.0003616035301619,349383.52948834066,615767.0488290065
3664,1-in-11,0.0022222665885247,438572.5643886675,545827.4332369154
3665,1-in-11,0.0,231747.96876333145,684068.0612427144
3666,1-in-11,0.0038658900487104,341800.0552111141,459900.283002018
3667,1-in-11,0.0,480700.0339773725,370799.8215209958
3668,1-in-11,6.456848865665776e-05,321000.0532138879,145799.46999910127
3669,1-in-11,0.0002333322847292,218552.04622011472,651154.5943112654
3670,1-in-11,3.20982538962733e-05,517199.72880748543,416700.0260088144
3671,1-in-11,0.0004135196337748,220347.79325739585,653694.1186704901
3672,1-in-11,0.0024185077529587,218872.4645430622,651326.0368966147
3673,1-in-11,0.000442142161716,549884.3386203239,172639.39480253472
3674,1-in-11,0.001191921070913,356399.8542647748,489299.7084891775
3675,1-in-11,0.0021603287832656,328607.12948565284,183723.73423906424
3676,1-in-11,0.0,194016.5373165848,59131.17590742221
3677,1-in-11,0.000534472764828,313532.1255876716,684123.4420741071
3678,1-in-11,5.70054383509655e-05,268032.2958589037,841926.2621064181
3679,1-in-11,0.0001553117372204,231609.54110590613,717945.3608115487
3680,1-in-11,0.0020266771510704,366799.6742171653,185800.48701424905
3681,1-in-11,0.0003676321682556,365600.73707693926,304044.97402847704
3682,1-in-11,8.840763057949008e-05,504311.4451681185,183731.6135011688
3683,1-in-11,4.802761079969464e-05,243309.64414168432,664068.3285289973
3684,1-in-11,4.787326065824882e-05,436201.1794194582,381552.5533485677
3685,1-in-11,0.0101760444739766,327334.3869383283,666985.7009764471
3686,1-in-11,9.52755254635118e-05,482299.7034559301,411900.07163155096
3687,1-in-11,0.0290987004460909,376356.1659307546,404669.9809647373
3688,1-in-11,0.0003448687842088,343909.0864811148,850407.0200673454
