,scenario,failure,Easting,Northing
962,1-in-33,0.012237567065651,220347.79325739585,653694.1186704901
963,1-in-33,0.0695494975278353,218872.4645430622,651326.0368966147
964,1-in-33,0.013079236169606,549884.3386203239,172639.39480253472
965,1-in-33,0.0348818606387383,356399.8542647748,489299.7084891775
966,1-in-33,0.062353953973915,328607.12948565284,183723.73423906424
967,1-in-33,0.0,194016.5373165848,59131.17590742221
968,1-in-33,0.015789572577439,313532.1255876716,684123.4420741071
969,1-in-33,0.0016956661208987,268032.2958589037,841926.2621064181
970,1-in-33,0.0046133292054029,231609.54110590613,717945.3608115487
971,1-in-33,0.0586079384010805,366799.6742171653,185800.48701424905
972,1-in-33,0.0108867604859698,365600.73707693926,304044.97402847704
973,1-in-33,0.0026285587198613,504311.4451681185,183731.6135011688
974,1-in-33,0.001428798914394,243309.64414168432,664068.3285289973
975,1-in-33,0.0014242102316073,436201.1794194582,381552.5533485677
976,1-in-33,0.2625033027864878,327334.3869383283,666985.7009764471
977,1-in-33,0.0028324770187886,482299.7034559301,411900.07163155096
978,1-in-33,0.5848538148584783,376356.1659307546,404669.9809647373
979,1-in-33,0.010216003901542,343909.0864811148,850407.0200673454
980,1-in-33,0.019693022102655,590799.8697534263,166899.9224236536
981,1-in-33,0.0060045034956403,343841.9112959849,397367.1833989723
982,1-in-33,0.0134071049881953,255685.7440617185,670210.0362834382
983,1-in-33,0.001761364824425,256920.3804298101,733897.716502962
984,1-in-33,0.1404321144027991,249303.10619462692,670583.9338865365
985,1-in-33,0.0275048340169679,223206.72697333188,576169.4597481478
986,1-in-33,0.0012910688952176,219283.51915291965,762008.1100951566
987,1-in-33,0.4513225029390424,245276.88220732543,634510.3990273136
988,1-in-33,0.0,243376.96632719645,636081.9153786297
989,1-in-33,0.0182576893099591,231642.1810655245,644417.593694637
990,1-in-33,0.2361062600628883,580800.1373769642,171999.99585350993
991,1-in-33,0.011792516768641,377099.6844863732,814294.4622846113
992,1-in-33,0.0,426648.0680718128,434468.0525522765
993,1-in-33,0.0,399194.29800809454,281523.31119308644
994,1-in-33,0.0021814411133197,433732.83887107833,459987.145259454
995,1-in-33,0.0541969502950256,265211.8076214694,839255.8983322732
996,1-in-33,0.7501924013449864,456158.9629345693,519310.959509325
997,1-in-33,0.0170785960108754,258578.6127030212,904609.785097967
998,1-in-33,0.0,506439.47888588335,170543.7535807141
999,1-in-33,0.0334660641391019,240900.21989964924,62899.97963037755
1000,1-in-33,0.0014902667671674,329528.3008330789,348321.5043660618
1001,1-in-33,0.4488685176769277,338238.8499596293,702137.3276965029
1002,1-in-33,0.0,306199.7729111229,669007.1620497282
1003,1-in-33,0.009781602035773,285234.8224089169,643489.9273743795
1004,1-in-33,0.0613328721242222,338692.2597526245,391746.31445729913
1005,1-in-33,0.004845189444344,555600.1851863763,176399.51692083018
1006,1-in-33,0.1781337957525652,467499.7837047128,113499.558111153
1007,1-in-33,0.0865966846279028,347064.93523487146,751734.6726046044
1008,1-in-33,0.2481239327933244,337460.163199833,732569.4717830811
1009,1-in-33,0.0431773642821757,392057.2475395672,374627.75374072336
1010,1-in-33,0.0595562630083122,370800.7805116405,863384.2601929402
1011,1-in-33,0.3547743445999539,278507.7458980094,186389.91920055635
1012,1-in-33,0.0193288732836767,223708.18835879109,586053.6477747196
1013,1-in-33,0.0476809640334273,407499.83090960153,105299.5782280714
1014,1-in-33,0.0047578344848944,229804.18816555908,608629.7536946379
1015,1-in-33,0.99635478993958,389699.6524541722,165999.68540956802
1016,1-in-33,9.724663239774056e-05,343600.57845264266,731095.6024274137
1017,1-in-33,0.0072230545219427,524099.813298194,192499.63784085572
1018,1-in-33,0.000353324884304,228703.3610446051,808347.2263749037
1019,1-in-33,0.0,399899.9947872659,189800.5309959519
1020,1-in-33,0.0424729465747066,306111.3694097228,605273.9876286438
1021,1-in-33,0.0262560978284479,448408.391654206,429233.4054390648
1022,1-in-33,0.0444180054538591,319677.77517294954,691101.4678408946
1023,1-in-33,0.0,316947.94718238496,951739.4368911542
1024,1-in-33,0.0355216106639612,289785.2628444013,855269.9552417847
1025,1-in-33,0.0007676100278268,202098.75019998173,720434.4136373394
1026,1-in-33,0.0002592339924879,278802.66487260046,660367.9730376843
1027,1-in-33,0.2258166454265818,410235.9333936392,289922.7976530268
1028,1-in-33,0.0585348077703373,259632.2265186493,611569.7199070827
1029,1-in-33,0.0,434155.7528189184,390094.6528972441
1030,1-in-33,0.1447599888628707,245036.1441654125,659940.0313582668
1031,1-in-33,0.0,240560.34647193903,564367.8225340223
1032,1-in-33,0.3157106910810097,534815.0313609496,178008.87878674676
1033,1-in-33,0.0006975673845022,562059.6516049651,172452.18588748918
1034,1-in-33,0.0030744148836304,510419.55594111054,179042.6431214649
1035,1-in-33,0.0009470185566893,572399.6793741212,111900.50365048784
1036,1-in-33,0.0050969162500172,435271.5197164552,383680.4866789906
1037,1-in-33,0.0059543270778383,621799.8952760983,302300.5436821156
1038,1-in-33,0.604747208612888,441145.6696248343,522125.56760450045
1039,1-in-33,0.0061525707715363,436204.88943828456,115918.82050911884
1040,1-in-33,0.0562382407293579,398099.7418625674,293799.7962391032
1041,1-in-33,0.0,434897.17460275016,554187.2983109573
1042,1-in-33,0.0097127824254817,398500.3350075894,288999.8142014518
1043,1-in-33,0.0038356941480857,240524.93564281933,850364.0058912057
1044,1-in-33,0.0406733589268383,464132.6202754015,451678.49126505386
1045,1-in-33,0.0164933279696933,378519.4268159441,433256.4754601631
1046,1-in-33,0.0,249136.2245131973,663282.108247337
1047,1-in-33,0.000424704507886,255172.2575798735,666462.2489886893
1048,1-in-33,0.0824414188168373,412125.356657418,842632.8568387381
1049,1-in-33,0.0350766307787149,411724.51917996607,846499.5406160746
1050,1-in-33,0.129829918070026,545800.3500901089,228399.4585215596
1051,1-in-33,0.0001343592247424,193399.82555983443,202400.293914888
1052,1-in-33,0.0665391967606638,385900.0781581949,295399.58957468404
1053,1-in-33,0.5083345121443471,255888.4548934796,367893.21766987146
1054,1-in-33,0.0,391730.52113835816,809260.0627433814
1055,1-in-33,0.0001383627069838,350156.847727973,427922.87005678937
1056,1-in-33,0.0320625679009666,437100.9091456311,389478.7473434674
1057,1-in-33,0.8200133216542016,330003.97101714474,673821.2359751839
1058,1-in-33,0.1600253053545622,456972.8166443351,453498.2506912595
1059,1-in-33,0.8103304981770771,191345.04428739453,686518.9632154851
1060,1-in-33,0.084068307317335,259082.87446535568,666734.0621749449
1061,1-in-33,0.0901634378560343,283045.4050956855,183258.76719546685
1062,1-in-33,0.0520144467542005,351008.9317220523,391863.5621800459
1063,1-in-33,0.0269467178227417,315524.6993648185,212904.33749330085
1064,1-in-33,0.0268289668346822,450200.034610863,329799.83482242306
1065,1-in-33,0.0258085118660161,579945.5569666638,190826.92514082417
1066,1-in-33,0.0014648690255778,541628.063452004,189726.66852686787
1067,1-in-33,0.0969110760935694,328768.8312784909,695326.9531178391
1068,1-in-33,0.0550310944073656,394550.46434835374,801941.482214065
1069,1-in-33,0.0824376430817123,385803.1325342037,413979.9074095304
1070,1-in-33,0.0020823614872574,351900.83595286554,380032.8298578633
1071,1-in-33,0.0570169308739619,405845.59208977583,317669.7455787808
1072,1-in-33,0.0,538823.458295835,208575.6223208936
1073,1-in-33,0.0456981077647109,224285.8583680243,642702.2882605003
1074,1-in-33,0.151490773883188,516301.2033375409,428770.18087337154
1075,1-in-33,0.006775434463597,449296.4039015291,523702.399342163
1076,1-in-33,0.0886313838626523,259056.13365886745,658592.7819066586
1077,1-in-33,0.1026217164123356,353625.5695030632,182227.083772836
1078,1-in-33,0.0084872864589178,608399.9762876249,138199.5805130002
1079,1-in-33,0.0858008144811888,434887.9370902085,386616.50552357465
1080,1-in-33,0.0156162685089737,257230.45526866283,897413.0014607094
1081,1-in-33,0.0159774438995299,353314.97219927574,312546.3499876178
1082,1-in-33,0.0019073060914676,326132.4077859978,675333.0491692494
1083,1-in-33,8.223322606337735e-05,318864.9835692866,671055.1621694101
1084,1-in-33,0.0050915340465516,647291.2842786926,263596.2923692097
1085,1-in-33,0.3601151790965581,526941.7620553856,182494.7130046413
1086,1-in-33,0.0,433405.0458553831,431381.86313138553
1087,1-in-33,0.0599552695207104,381797.6291612152,391630.08269905054
1088,1-in-33,0.0034009997829664,335462.3075754799,668782.4225535154
1089,1-in-33,0.0236103923000836,224492.9267777841,674952.9432144507
1090,1-in-33,0.0,428687.0491390391,534596.8678005354
1091,1-in-33,0.1075472902431916,435335.35636907007,564462.862876206
1092,1-in-33,0.0924670004818056,335134.71316764934,442994.6204254315
1093,1-in-33,0.0035742064040396,397125.942968954,399456.9392568999
1094,1-in-33,0.0003609145827545,475869.6881692255,353982.43489873054
1095,1-in-33,0.0002511517017085,416512.1439499292,564803.6422803834
1096,1-in-33,0.0133023189798017,269539.9123970036,652985.7944030291
1097,1-in-33,0.0524433882846837,281050.926419406,693090.5866847006
1098,1-in-33,0.0012043166351666,239227.9236764333,675648.7636272812
1099,1-in-33,0.0,464009.8869264628,340734.56723601447
1100,1-in-33,0.1454340682038062,279233.6439397954,907094.5309042676
1101,1-in-33,0.0,395913.7563680908,855130.9203365502
1102,1-in-33,0.0502237984254757,284267.81079296884,964923.5830619836
1103,1-in-33,0.0042413410877362,426506.1110933338,399100.2883178087
1104,1-in-33,0.0214229735188115,503024.3384256939,227522.7461235909
1105,1-in-33,0.0107486001064179,264623.8145861962,200082.7663534065
1106,1-in-33,0.0817373870704277,352423.5260919806,807011.2839723029
1107,1-in-33,0.0006131310999414,319200.074131969,124800.2540317789
1108,1-in-33,0.9985947280850952,201914.56706006572,731062.048054983
1109,1-in-33,0.0327922361713328,339942.0580661334,736910.8294260537
1110,1-in-33,0.0,322604.30654969905,674971.9386624672
1111,1-in-33,0.2372835825661685,440909.4250634381,390753.83855435695
1112,1-in-33,0.0015995701049335,460504.7127468518,409540.7890388546
1113,1-in-33,0.0450525102774422,312309.8660130991,965894.95631571
1114,1-in-33,0.0058996091820798,448763.6602305671,390053.95870236313
1115,1-in-33,0.0,566145.6365035895,176054.76941758633
1116,1-in-33,0.0214033870891574,440346.5872580329,389553.22036988754
1117,1-in-33,0.0440711350175239,457139.660757248,523866.0369437341
1118,1-in-33,0.086371812465151,270034.4598041455,552959.319185585
1119,1-in-33,0.0018233058787757,373881.7860960922,673190.3559767432
1120,1-in-33,0.0066667967536928,535272.7514989311,191235.8664351028
1121,1-in-33,0.0481488739950168,269199.99189866026,338400.0536821493
1122,1-in-33,0.0,321599.6940250808,176500.07092031947
1123,1-in-33,0.0056411682729327,276935.96613433235,759132.8397738017
1124,1-in-33,0.0178838866123307,432099.372480949,570023.9434031948
1125,1-in-33,0.9991638432837852,310008.2315809424,186949.0304983656
1126,1-in-33,0.0483408717029754,332306.4665007363,183600.18825735303
1127,1-in-33,0.0,382637.2909394046,220106.8574363688
1128,1-in-33,0.6985187718470336,548591.1315732251,316534.88065996894
1129,1-in-33,0.009054659094754,537504.3949759636,203626.95389478625
1130,1-in-33,0.0,559602.4709741112,186277.5751437396
1131,1-in-33,0.0378935584556526,345794.0270079568,407655.2964721678
1132,1-in-33,0.0,510519.71342774905,194991.8584219813
1133,1-in-33,0.0008631070661812,434000.2858829252,560799.7022581684
1134,1-in-33,0.0688085237860879,479467.627857733,385528.5192231266
1135,1-in-33,0.060323351125429,371726.4909257094,672124.0992361205
1136,1-in-33,0.0033131036421963,319616.3879905178,697437.3813100467
1137,1-in-33,0.032870640620418,258400.3107014111,665586.8108438876
1138,1-in-33,0.1333136326572821,538993.7478335521,181994.0472176032
1139,1-in-33,0.0058725598654475,388980.2126391842,403599.8930449646
1140,1-in-33,0.0009141070817306,325159.5352536494,671442.3621451088
1141,1-in-33,0.0492236790647931,337114.559273098,185541.48028413445
1142,1-in-33,0.1368252816937962,223348.4538959267,692176.4875897338
1143,1-in-33,0.088755162828414,439051.431713473,391184.1467409509
1144,1-in-33,0.0805078519082451,396010.6966825963,297707.1820575078
1145,1-in-33,0.0024276554692,430099.786681739,328700.1681261611
1146,1-in-33,0.0344499190287848,456251.6709608351,520428.09108873736
1147,1-in-33,0.0045286836150782,526016.9970256609,171773.0000427856
1148,1-in-33,0.8438629553143855,394224.52647684014,806995.9139857744
1149,1-in-33,0.1283870544699594,520981.256111745,183180.66348448812
1150,1-in-33,0.0,279119.3970942431,653955.9244445316
1151,1-in-33,0.003459818479065,251693.81172268523,673141.2488745346
1152,1-in-33,0.0001408791979836,258442.67919057817,647452.2330166603
1153,1-in-33,0.018511676625817,273387.4906741563,661714.4349815188
1154,1-in-33,0.047310447529457,520981.256111745,183180.66348448812
1155,1-in-33,0.7057479540253544,441430.1339053013,400754.0732234258
1156,1-in-33,0.0452823143553979,391248.0813571155,807045.765421861
1157,1-in-33,0.0414875459867627,559056.6149724844,177072.13434581656
1158,1-in-33,0.0019712684319688,505940.3696140095,162688.41755649663
1159,1-in-33,0.2095675976291439,235122.77922044304,393816.1696281002
1160,1-in-33,0.0037557749646138,520400.66396247945,226740.04649894824
1161,1-in-55,0.4678653836444306,277200.13688128314,64999.5608485828
1162,1-in-55,0.0276171804742045,320119.1197593152,717092.7878614786
1163,1-in-55,0.0879342764435451,302500.140744223,166099.8355851685
1164,1-in-55,0.0147843964358947,204959.64652637453,705012.5152441239
1165,1-in-55,0.0011394505278949,445172.455415981,394545.2508052285
1166,1-in-55,0.000245706523689,264592.13044615334,870974.2448889274
1167,1-in-55,0.0009892836635897,250201.8225985781,125174.68530834734
1168,1-in-55,0.823634120753134,493120.09214804287,197102.95928420775
1169,1-in-55,0.0090943596559023,200492.2509578475,707499.5741013113
1170,1-in-55,0.0066085844854639,362053.6710624992,741490.2024364459
1171,1-in-55,0.0694511270403596,217547.6625815248,713969.6173379108
1172,1-in-55,0.017539207278438,215992.390036374,576998.6274036157
1173,1-in-55,0.2900468057122909,122255.60219941929,861102.2037804463
1174,1-in-55,0.0020216027360566,334961.46948066994,98977.03718193134
1175,1-in-55,0.0971412291798994,236487.59968336392,621156.2989562495
1176,1-in-55,0.225873842617798,295436.2851374617,668742.111587061
1177,1-in-55,0.120707021071593,289892.8791645768,681508.8977240298
1178,1-in-55,0.0185477460371892,546906.2017831481,182564.9355988573
1179,1-in-55,0.0419651108106178,250766.34037007243,844658.673161183
1180,1-in-55,0.0,530535.9841526906,165437.70908530726
1181,1-in-55,0.0640529059273817,304241.9381215859,847162.3575533264
1182,1-in-55,0.0,395161.7169499858,653788.8033721175
1183,1-in-55,0.0,426300.2960937422,276499.6899242305
1184,1-in-55,0.0823322202478837,519661.66528615495,338546.8852603824
1185,1-in-55,0.0,329380.8303933774,385985.5830292911
1186,1-in-55,0.0032883043840369,383619.2854239011,268248.6351475089
1187,1-in-55,0.0041363040249466,292317.0721233269,655621.5170488176
1188,1-in-55,0.9415334848279256,291588.8262930769,657504.1024212171
1189,1-in-55,0.1683852735017885,429994.7598163845,583071.978688529
1190,1-in-55,0.0052199181831666,295597.20009044185,819424.2953862017
1191,1-in-55,0.0571056568826864,301624.2988772817,373566.13472157257
1192,1-in-55,0.2057068127585571,524011.89098133706,120992.21109796246
1193,1-in-55,0.1797183597807808,284001.2472880739,680951.2041633186
1194,1-in-55,0.2215631363633218,454114.47708239313,109731.82583238128
1195,1-in-55,0.8020237945004911,577491.0599791443,221617.3820201616
1196,1-in-55,0.1813670850997926,251154.99809982657,667846.2449959144
1197,1-in-55,0.0,409034.59117609967,434909.7347259958
1198,1-in-55,0.0560393228927629,282660.9636758025,692459.0709695615
1199,1-in-55,0.217692400255442,391371.61031699454,390918.4450356914
1200,1-in-55,0.9999999933414708,609945.7634340652,246063.88283949863
1201,1-in-55,0.0,366035.5900072969,758882.9108661617
1202,1-in-55,0.0574042267820357,536807.0438074642,198029.64568318683
1203,1-in-55,0.1641692232437208,443180.1401756607,389600.56640737
1204,1-in-55,0.1307640428852057,464396.2488567484,159999.53645604372
1205,1-in-55,0.0895943090086018,162669.95514321755,824330.6928432958
1206,1-in-55,0.0,289354.1649399604,904951.282878974
1207,1-in-55,0.2063617203043772,309265.18868765736,670533.7686377269
1208,1-in-55,0.1795008794758044,332272.6654784593,135800.21861226409
1209,1-in-55,0.0055653349939228,308280.24075811007,723705.2275155848
1210,1-in-55,0.1998540542484979,557885.9001082692,267203.23122404306
1211,1-in-55,0.0,392652.96403164,304367.0698166527
1212,1-in-55,0.0893165854601441,402741.37176649726,295045.9351793312
1213,1-in-55,0.0015426683311087,179404.5434874949,638524.5823366109
1214,1-in-55,0.8583991075231028,615954.0127276563,159426.53364852173
1215,1-in-55,0.0011822928457099,336803.6164693039,374976.7617537873
1216,1-in-55,0.0056704246774994,320575.35430451017,178017.71363605926
1217,1-in-55,0.000909894713026,373057.7556041556,393157.0553219635
1218,1-in-55,0.0208921267729106,239647.87680072687,923216.3076498545
1219,1-in-55,0.0011529697881018,262603.4522970037,664823.1097863314
1220,1-in-55,0.0192618075611893,394599.2470441282,349299.6241855304
1221,1-in-55,0.0550777004128404,321469.96614060074,569789.324632318
1222,1-in-55,0.0016276357300756,335735.6999285819,731786.777728324
1223,1-in-55,0.0314210143385951,259943.0049918008,664693.426145958
1224,1-in-55,0.2651471816547829,365647.3062717991,80590.6884086529
1225,1-in-55,0.0042484808852363,516925.90814970864,161900.36190005403
1226,1-in-55,0.0623422726023795,440899.68268547824,369900.114875075
1227,1-in-55,0.0,310097.4186689409,193806.87704322583
1228,1-in-55,0.1436284270464479,532181.9648909286,183028.41882043565
1229,1-in-55,0.0152033217089896,356572.2957457885,835907.2320297494
1230,1-in-55,0.00451875490964,394131.5838020865,805482.0761662617
1231,1-in-55,0.5816535780304293,265532.2122810526,660871.933500534
1232,1-in-55,0.1151073785841774,298207.78732996737,613473.0437760069
1233,1-in-55,0.0,298713.22417019925,620200.4224686209
1234,1-in-55,0.0141996384818532,282340.315002094,637431.5368256122
1235,1-in-55,0.046649463599269,274049.0625815105,663857.8856888128
1236,1-in-55,0.0,339736.05949315644,675265.9863062795
1237,1-in-55,0.0825084036898641,251940.30362953251,823829.6948555929
1238,1-in-55,0.0055629649374621,289735.82530521054,958740.3027057706
1239,1-in-55,0.003251099408401,328401.79572370107,370756.2333339472
1240,1-in-55,0.0104941241310745,234771.56060392727,863871.1125579868
1241,1-in-55,0.0023127705055383,481294.1700545543,378919.61984237307
1242,1-in-55,0.006405678038499,321811.32936774305,739180.4150665868
1243,1-in-55,0.0435619616861711,436539.9764480384,284362.6589236841
1244,1-in-55,0.3818979788068474,456027.6914007876,201672.842189877
1245,1-in-55,0.0503089859742569,246329.48114101213,619691.505050143
1246,1-in-55,0.0230695238791517,390836.96586078574,804475.1406101846
1247,1-in-55,0.1700357651382751,504462.0169832611,434986.5581004943
1248,1-in-55,0.0165387361387862,251972.83485044996,661179.1470809474
1249,1-in-55,0.0063694525053629,182752.9927467075,650247.4807593331
1250,1-in-55,0.0073974744034114,366382.8012224682,669254.388458987
1251,1-in-55,0.0492001774882269,453496.3858666192,196000.4793373772
1252,1-in-55,0.0216071509559308,276456.2953982057,674766.8890896204
1253,1-in-55,0.9673799183951264,336072.03608227364,714014.0464567569
1254,1-in-55,0.9290053328546076,318271.88782156166,668450.1425562189
1255,1-in-55,0.0077003331366862,315141.96933615435,852711.0112299522
1256,1-in-55,0.010710074469001,262102.57394265657,662432.113602037
1257,1-in-55,0.9819535057332506,282372.0133388369,684493.7315295222
1258,1-in-55,0.0,260442.4615505756,610955.8761973538
1259,1-in-55,0.0033891287024387,230959.6357718768,672388.2371627823
1260,1-in-55,0.2568596784246915,289530.880817043,695268.9167725765
1261,1-in-55,0.1558081374612404,324592.78340595914,673341.4037546807
1262,1-in-55,0.194912183349958,298125.1387309589,966650.7927083124
1263,1-in-55,0.0039388578386714,423507.0481405232,319546.29141750565
1264,1-in-55,0.2711974866655162,466563.3883725104,427094.51548667473
1265,1-in-55,0.0395718596421301,300846.0229683356,669288.519565372
1266,1-in-55,0.001231249886115,253294.87809009323,671671.837618711
1267,1-in-55,0.0,316183.1749040606,930246.5654198764
1268,1-in-55,0.0019038492690907,341556.8394852034,730355.2337612357
1269,1-in-55,0.9590560068122292,128128.49434125988,846576.5255818638
1270,1-in-55,0.0001317786471868,298993.2684684344,575303.4419728033
1271,1-in-55,0.0919507424719561,364357.98355880665,676102.5701519569
1272,1-in-55,0.0,347354.01672756526,657149.2684334507
1273,1-in-55,0.820270244743927,309943.74577907665,689472.3145776358
1274,1-in-55,0.0,607283.7608434623,116863.42192757996
1275,1-in-55,0.0007346636447301,259426.88098967556,822391.956100834
1276,1-in-55,0.1412068317155207,216641.4772386248,679637.0782446458
1277,1-in-55,0.1245483689404205,388623.483236793,813920.8427391296
1278,1-in-55,0.0048310463759391,518352.3392137572,179461.73549115896
1279,1-in-55,0.0,516100.1964987293,258799.84143840757
1280,1-in-55,0.0145400886525808,379485.0281819135,641670.1333251962
1281,1-in-55,0.0657674154160087,475299.7538914609,225899.50112241064
1282,1-in-55,0.0,135526.55234669993,851046.7856815611
1283,1-in-55,0.0063061092098073,270411.5180298893,666990.0974689694
1284,1-in-55,0.1691466080598203,457500.0182403856,424500.1089436413
1285,1-in-55,0.0,262663.1174305469,656795.2420884928
1286,1-in-55,0.0139362453089135,264417.8260917773,651683.6057564543
1287,1-in-55,0.0884582210294621,245869.6904424253,663441.7061839505
1288,1-in-55,0.0,321278.20470657,864659.5254649235
1289,1-in-55,0.0049650345489452,411759.0123699996,422000.8133329938
1290,1-in-55,0.018030505258857,514671.6215566844,197049.20992003343
1291,1-in-55,0.0118357323866714,294291.65805348015,617173.8041120642
1292,1-in-55,0.7209863069140628,453000.1427175334,300136.91128619603
1293,1-in-55,0.0,277205.9440119453,758943.9249577828
1294,1-in-55,0.0645296568099431,244992.3342654961,670613.9322214713
1295,1-in-55,0.148337935231663,328403.0715892688,585492.0165687231
1296,1-in-55,0.0782991165221816,301134.0938149921,97431.77274720758
1297,1-in-55,0.0031698189937778,270054.4414227795,829352.6249048207
1298,1-in-55,0.0220915522401863,358371.47387738427,659283.5972131717
1299,1-in-55,0.0165462904739133,251940.30362953251,823829.6948555929
1300,1-in-55,0.0052692324214853,232141.42250201723,829248.350740925
1301,1-in-55,0.3146871964845155,235823.87085594737,808347.2567445562
1302,1-in-55,0.3508072942932175,447099.9867129563,102699.56177811584
1303,1-in-55,0.1435055941737569,402000.1746433509,261599.82055866648
1304,1-in-55,0.0073496236732196,203613.05990471644,724227.5065459016
1305,1-in-55,0.6006335155541416,448099.90437572496,425099.9709312832
1306,1-in-55,0.0972893947409178,383496.8752768646,785556.3127789292
1307,1-in-55,0.0037144557752271,382322.4187455957,781114.5972771302
1308,1-in-55,0.022191776608926,354299.8262268676,386299.6364371202
1309,1-in-55,0.0163490714511866,257521.6389475581,665598.3305187196
1310,1-in-55,0.0046444130748329,478279.1478841676,150741.43438598496
1311,1-in-55,0.0176259186547037,389649.1442885471,568652.8124652525
1312,1-in-55,0.0014616562449859,398669.9270824161,866264.2283421219
1313,1-in-55,0.8057645175520121,352385.1213332009,379424.6992314772
1314,1-in-55,0.0,212233.13007824167,774127.6891612334
1315,1-in-55,0.048563892949484,351619.2058079788,635205.4602828467
1316,1-in-55,0.0082385047078612,277025.8436532364,628583.9844075469
1317,1-in-55,0.0221830872944217,256059.2359564445,658468.4434557365
1318,1-in-55,0.0762059361399134,339084.797851185,729889.1669623607
1319,1-in-55,0.0052356757498923,321083.4394634403,838260.5377231519
1320,1-in-55,0.018115826510182,220583.9291152584,557124.4264261667
1321,1-in-55,0.1216923866252831,321293.6872605728,691349.8156737991
1322,1-in-55,0.0170308224829414,325599.1366904143,702235.8110517984
1323,1-in-55,0.0226340537800614,322957.3971627821,672015.484469005
1324,1-in-55,0.0,287628.507220802,928070.6139786474
1325,1-in-55,0.124879389655469,255231.5698905483,664678.0386075808
1326,1-in-55,0.0152452453877574,588853.5569520991,175347.49057837826
1327,1-in-55,0.0503451025433325,486899.71930887736,261300.53243360852
1328,1-in-55,0.0131380484992029,290983.65576448326,742692.6445615004
1329,1-in-55,0.0447403141323267,522500.0705650509,409300.0929324547
1330,1-in-55,0.380342992785647,294748.0069393448,680049.5145172422
1331,1-in-55,0.0014728538203816,332946.51138461777,571330.1378666265
1332,1-in-55,0.192816599113227,456226.2028152802,520388.7642117744
1333,1-in-55,0.01784622830057,231056.4254372565,861806.4473141832
1334,1-in-55,0.2078556329550606,535746.8331029151,186321.15344238785
1335,1-in-55,0.0471804516437132,228768.45886559525,594459.6771521615
1336,1-in-55,0.0,256366.76584720545,661877.8143682566
1337,1-in-55,0.0,419500.2842768618,292499.57576069434
1338,1-in-55,0.2491126993642776,294499.9627464783,588343.2575990651
1339,1-in-55,0.1928907971428357,338386.52540160826,561126.6051000548
1340,1-in-55,0.0,445737.8001580004,534151.3482060907
1341,1-in-55,0.0161786855434648,349383.52948834066,615767.0488290065
1342,1-in-55,0.0954647781272048,438572.5643886675,545827.4332369154
1343,1-in-55,0.0,231747.96876333145,684068.0612427144
1344,1-in-55,0.160279798095853,341800.0552111141,459900.283002018
1345,1-in-55,0.0,480700.0339773725,370799.8215209958
1346,1-in-55,0.0029078470298032,321000.0532138879,145799.46999910127
1347,1-in-55,0.0104691468460286,218552.04622011472,651154.5943112654
1348,1-in-55,0.0014465824055456,517199.72880748543,416700.0260088144
1349,1-in-55,0.0184803777991656,220347.79325739585,653694.1186704901
1350,1-in-55,0.1034533425228704,218872.4645430622,651326.0368966147
1351,1-in-55,0.0197471004453104,549884.3386203239,172639.39480253472
1352,1-in-55,0.0523658621400001,356399.8542647748,489299.7084891775
1353,1-in-55,0.0929290005305888,328607.12948565284,183723.73423906424
1354,1-in-55,0.0,194016.5373165848,59131.17590742221
1355,1-in-55,0.0238224109450952,313532.1255876716,684123.4420741071
1356,1-in-55,0.0025676724382818,268032.2958589037,841926.2621064181
1357,1-in-55,0.0069805057891023,231609.54110590613,717945.3608115487
1358,1-in-55,0.0874335020723386,366799.6742171653,185800.48701424905
1359,1-in-55,0.0164462348765556,365600.73707693926,304044.97402847704
1360,1-in-55,0.003979353482473,504311.4451681185,183731.6135011688
1361,1-in-55,0.0021637159876782,243309.64414168432,664068.3285289973
1362,1-in-55,0.0021567696199203,436201.1794194582,381552.5533485677
1363,1-in-55,0.3695256280320317,327334.3869383283,666985.7009764471
1364,1-in-55,0.0042878382449339,482299.7034559301,411900.07163155096
1365,1-in-55,0.73599867169271,376356.1659307546,404669.9809647373
1366,1-in-55,0.0154356290178953,343909.0864811148,850407.0200673454
1367,1-in-55,0.0296815585136319,590799.8697534263,166899.9224236536
1368,1-in-55,0.009082251297226,343841.9112959849,397367.1833989723
1369,1-in-55,0.0202403966598926,255685.7440617185,670210.0362834382
1370,1-in-55,0.002667111928981,256920.3804298101,733897.716502962
1371,1-in-55,0.2048667764053491,249303.10619462692,670583.9338865365
1372,1-in-55,0.0413711641408705,223206.72697333188,576169.4597481478
1373,1-in-55,0.0019552125347178,219283.51915291965,762008.1100951566
1374,1-in-55,0.5972022825282386,245276.88220732543,634510.3990273136
1375,1-in-55,0.0,243376.96632719645,636081.9153786297
1376,1-in-55,0.0275284921865763,231642.1810655245,644417.593694637
1377,1-in-55,0.335026134945697,580800.1373769642,171999.99585350993
1378,1-in-55,0.0178103467690913,377099.6844863732,814294.4622846113
1379,1-in-55,0.0,426648.0680718128,434468.0525522765
1380,1-in-55,0.0,399194.29800809454,281523.31119308644
1381,1-in-55,0.0033028465208398,433732.83887107833,459987.145259454
1382,1-in-55,0.0809480233007877,265211.8076214694,839255.8983322732
1383,1-in-55,0.8777011758010657,456158.9629345693,519310.959509325
1384,1-in-55,0.0257585839164335,258578.6127030212,904609.785097967
1385,1-in-55,0.0,506439.47888588335,170543.7535807141
