,Unnamed: 0,node_number,longitude,latitude,Mar-89,11years,22years,33years,55years,110years,1000years,10000years,100000years,1000000years,voltage
277,277,889,-4.98996,51.68226,71.76628157787273,19.15442055487158,56.88195477995973,65.63026450446853,75.37612554379412,87.60509993001484,124.36378934884108,161.94779101768694,199.54614594754415,237.1445008998478,275
278,278,893,-2.2094,52.55625,19.755106111295746,5.272637821583075,15.657897104181265,18.06604453919394,20.748787949397062,24.11505803223489,34.23362338096508,44.57937245324374,54.92907254803728,65.27877264900964,275
279,279,896,-4.158325,53.18855,36.96151247406189,9.8650276802219,29.295694787630456,33.80130315830415,38.82067655282278,45.11891828115894,64.05060496761281,83.40734905363385,102.7714854445682,122.13562184706298,400
280,280,900,-2.1384,57.1741,9.59422909059117,2.560699744511045,7.604385977381408,8.773922503546679,10.076818814189394,11.711675451941518,16.62583959142573,21.650337367039157,26.67675398909846,31.70317061415856,275
281,281,904,-2.757246,53.745285,16.17758391542222,4.317797147417824,12.822353011665218,14.794400490992633,16.991316386943765,19.747976687337985,28.03413516760895,36.506335865583935,44.981772081400536,53.45720830227701,400
282,282,907,-1.443463,53.400836,3.6106344655952594,0.9636783389547824,2.8617888774981086,3.301925218862528,3.792249379343215,4.407501492549872,6.256868465558088,8.147757735518047,10.039369132607376,11.930980530826004,275
283,283,910,-3.1225,55.9523,25.47848460208771,6.800207540914005,20.194246896089663,23.30007416914313,26.760052378479585,31.10158615657512,44.15166596786147,57.494748356287374,70.84292644330081,84.19110453828316,275
284,284,913,-1.13288,53.97442,17.81109068271659,4.7537801036482366,14.117070475453186,16.288242429717563,18.706988544691185,21.741998398354166,30.864839044711303,40.19250723686662,49.52373764832389,58.85496806535194,275
285,285,916,-5.35,56.026,7.593632696702814,2.026740566933811,6.018713275548204,6.944377101293853,7.975592421617247,9.26954743370162,13.15900610038564,17.135791544338144,21.11409571532685,25.092399888690636,275
286,286,919,-4.2538,55.8731,17.24808240985424,4.603513195607646,13.670830118371994,15.77337136417315,18.115660955683826,21.05473419960908,29.889202008648173,38.92202276825437,47.95829314547112,56.99456352808256,275
287,287,922,-3.687646,51.536079,21.760459478090706,5.807866635229196,17.24734018274033,19.899940193169957,22.85501059061319,26.562992887302403,37.70870023035519,49.10465286100639,60.50495758497704,71.90526231575373,275
288,288,925,-2.738653,53.421282,3.5870378280646813,0.9573803963973,2.8430861825909326,3.28034609384032,3.767465830944008,4.378697077113696,6.215977852380512,8.094509563263566,9.973758681946938,11.853007801752232,275
289,289,928,-3.226676,51.808369,20.074604142587912,5.357911846142689,15.911131243789391,18.35822548881732,21.0843567316746,24.505069279068437,34.787281519402605,45.30035171069797,55.817436824135385,66.33452194385154,400
290,290,932,-1.25579,52.86335,21.080832702279054,5.626474248748614,16.708668000219348,19.27842150667596,22.141198587954023,25.73337248199425,36.53097499052707,47.57100707862403,58.6152553346408,69.65950359725103,400
291,291,935,0.59611,51.58756,23.1262125025078,6.172386117479181,18.32983602991878,21.14892133402801,24.28946099220708,28.2301676043588,40.07541364641602,52.18661113607842,64.30243386975451,76.4182566106638,400
292,292,938,0.042985,51.5886,8.749860745893912,2.3353378332909056,6.935139627358621,8.001747652303342,9.18997874172381,10.68095501347656,15.1626336868699,19.74493576028873,24.328987806429257,28.913039855306483,275
293,293,941,-3.148,56.1453,15.11687416663669,4.034693715441288,11.981634464758034,13.824381425706036,15.877252937756571,18.453168296878644,26.196031243900887,34.11273824634061,42.03246862460279,49.95219900759309,275
294,294,944,-2.0916,57.1084,8.031489837402846,2.143604637797249,6.365758845275211,7.344797456473208,8.435473776510076,9.804039645402383,13.917768739520255,18.123859968097108,22.33155749516696,26.539255024748822,275
295,295,948,-2.216111,53.622162,29.22373528309365,7.799814947765156,23.16273258592479,26.725105917001542,30.693689168873423,35.67341366329163,50.6418108731095,65.94628104351816,81.25659596289559,96.56691089141336,275
296,296,951,-2.723429,53.315031,7.70572707173309,2.0566585556321053,6.10755927719929,7.04688740726139,8.093325143715536,9.406381037313428,13.35325444287958,17.388743711045613,21.4257741251302,25.4628045416249,275
297,297,954,-1.914824,52.756607,5.531085778828755,1.4762467945032938,4.383938588402777,5.058177944854804,5.809299393700711,6.751796410825553,9.584818546328528,12.48144816920318,15.379184009595509,18.2769198517178,400
298,298,957,0.010013,51.758668,14.081711091637825,3.758408690699032,11.161164211494638,12.877724793597883,14.790021160048418,17.1895447311135,24.40219715119864,31.776789251167504,39.154197694276085,46.53160614178902,400
299,299,960,-4.7938,55.646,14.951322450499791,3.990507962400343,11.850418174544844,13.672984381295374,15.703373970292096,18.251079316972096,25.909146675001384,33.73915424368519,41.572152077837394,49.40514991666593,275
300,300,963,-0.23807,53.742347,40.39060974583189,10.780253742140324,32.01359728529928,36.93721261340967,42.42225741748486,49.30481732118632,69.99288762998466,91.14544995754292,112.30609040969314,133.46673087447638,275
301,301,966,-1.238354,54.606092,15.819684056208184,4.222273674984934,12.538681583245502,14.467101069733896,16.615414164798526,19.311088329155982,27.413930501564256,35.69869904323637,43.98663152275483,52.27456400722123,400
302,302,969,-4.25,55.8,13.359872274892645,3.5657499104922685,10.589034765328952,12.21760319566929,14.031873850795265,16.30839608743314,23.15132266563532,30.14788777720921,37.14712486411224,44.14636195519386,275
303,303,972,-2.670016,51.53703,6.719987215951757,1.7935645881002042,5.32626186748863,6.145428309128703,7.058002573153315,8.203088395252566,11.645065846761144,15.164323152365023,18.6849244558518,22.20552576144038,275
304,304,975,0.9755,51.1052,37.69062832419578,10.059628700640284,29.873592010460168,34.46807960326687,39.58646693024435,46.008949999497695,65.31408982433568,85.05267188113802,104.79879206607136,124.54491226279325,400
305,305,978,-1.47706,53.37526,3.0927985084332046,0.8254679219756941,2.451352097841811,2.828364236026977,3.248366273517477,3.775379139585108,5.359510535373596,6.979209114520786,8.599526253572028,10.219843393590608,275
306,306,981,-4.413444,57.943086,11.60827681021057,3.0982490809262195,9.20072019998929,10.615769143180826,12.192173134177336,14.170223503502784,20.115982884825623,26.19523745138653,32.27681367406903,38.35838990038226,275
307,307,984,-2.692423,52.708557,14.308480764840253,3.818933516482249,11.34090185447911,13.085105659746256,15.028197347821,17.466362471216684,24.79516631789917,32.28851769574473,39.78473077067949,47.28094385008952,400
308,308,987,-3.1849,55.9653,19.195301173077382,5.123225883559042,15.214195710138954,17.554102923181517,20.160824822766397,23.43170414409007,33.26353740350662,43.31611662958952,53.372534917163016,63.42895321074025,275
309,309,990,-3.3,55.9257,6.149807118530601,1.641383520084695,4.874337122261993,5.623998610025108,6.459142416811582,7.507069550267753,10.6570007559198,13.87765474445247,17.099538694811237,20.32142264709348,275
310,310,993,1.618617,52.215035,92.32362184003722,24.641174671340945,73.1757026721345,84.42995217464873,96.96750002187716,112.69944519030358,159.98760428987504,208.33748505588235,256.7058305522985,305.07417607759095,400
311,311,998,-0.171495,51.527105,21.399680010688083,5.711574595370703,16.961386376870287,19.570007370222697,22.47608391598737,26.12258939140428,37.083505491280384,48.29051791482009,59.50181027576215,70.71310264339742,400
312,312,1001,-1.494575,53.777704,13.511953299118971,3.606340335861957,10.709574185133574,12.356681292327451,14.191604550545588,16.494041393722974,23.41486387252251,30.491073816497536,37.5699861520165,44.64889849176161,275
313,313,1004,-2.275361,53.421151,5.335313397642677,1.4239951459599902,4.228769399071042,4.879144102256033,5.603679661734004,6.512817065090141,9.24556458696423,12.039668213793965,14.834838903652324,17.630009595179416,275
314,314,1008,-3.0339,55.9078,40.63845240510809,10.846402947907142,32.21003737704621,37.16386472532295,42.68256656253148,49.60735885539208,70.42237417425318,91.70473170249686,112.99521692388062,134.2857021579749,400
315,315,1011,-4.8113,55.9355,18.12615983549818,4.83787206053327,14.366794285953748,16.57637316994293,19.037905675868902,22.12660331318936,31.41082237957769,40.90349228707333,50.39978742772208,59.89608257404017,275
316,316,1014,-1.55633,54.70558,15.252007879514602,4.070760903411674,12.088741445587589,13.94796120613572,16.019183876397054,18.6181260202036,26.430204454951816,34.41768098283797,42.408207913298,50.398734848528406,275
317,317,1017,-1.449522,54.973534,24.36030389098267,6.501765109093,19.307976864446967,22.277497908814137,25.58562717756616,29.736622962406017,42.213970613547886,54.97146176346659,67.73382497575743,80.49618819566746,275
318,318,1020,-2.988174,53.879073,23.357323825103062,6.234069729485452,18.51301486421209,21.360272638546217,24.532197214337103,28.51228519587629,40.47590645734954,52.708136946676056,64.9450389022959,77.18194086522125,400
319,319,1024,-2.044787,53.491812,13.445765783301995,3.5886748878888035,10.657113960095804,12.29615280911144,14.122087802680662,16.413246293157897,23.300167526360926,30.341715068296597,37.385951764268704,44.43018846444626,275
320,320,1027,-0.86891,53.07769,16.946450048152908,4.523007518262259,13.431756308481894,15.497528569390958,17.798856486178178,20.686531575647034,29.366503289045237,38.24135918080107,47.11960436367537,55.99784955185002,400
321,321,1031,-1.743554,54.977571,28.01380980460098,7.476885837526172,22.203745651648944,25.618629066894645,29.42290443876951,34.19645763156235,48.54513101138664,63.21596320859887,77.892398169605,92.56883313937306,400
322,322,1035,-4.0802,55.7526,12.304061853597227,3.2839541090229623,9.752199425390524,11.252064565372503,12.922956165271108,15.01956830604152,21.32170878653504,27.76534598038069,34.21144398740214,40.657541998271945,400
323,323,1038,-3.9146,56.1157,8.631294797195405,2.303692581580404,6.841164256417975,7.893319092216073,9.06544892580155,10.536221559887233,14.957170754366054,19.47737984044071,23.99931518603957,28.521250534338048,275
324,324,1041,-4.5761,55.9469,9.987685133211446,2.6657131622959214,7.916239236769574,9.133738054531166,10.490065695767475,12.191967243211431,17.30765956769636,22.538210272865733,27.77075851571526,33.00330676168865,275
325,325,1044,-1.04854,52.96017,11.035084155201393,2.9452639612903937,8.74640770161833,10.09158446016292,11.590148888600796,13.470527229469935,19.12269733293989,24.901770906020463,30.683051496654127,36.46433209073924,275
326,326,1047,-4.047,58.0365,9.077813157378747,2.4228683319241475,7.195074708707615,8.301660132613096,9.534427159518003,11.081286522212226,15.730942420743604,20.48499317208681,25.240859486655467,29.9967258040634,275
327,327,1050,-2.07,57.5862,9.186622743499306,2.4519096104623586,7.281317186668798,8.401166499122628,9.648709867824302,11.21411038400158,15.91949855253578,20.7305328841402,25.54340454089441,30.356276200521933,275
328,328,1053,-3.9907472222222222,58.556916666666666,21.77398473264912,5.811476525671164,17.258060299503583,19.912309038463903,22.869216165476374,26.579503165543347,37.73213814397994,49.13517395044462,60.54256455528053,71.94995516692671,275
329,329,1055,-1.601998,53.487953,3.6415674406417873,0.9719343499954496,2.8863063535205637,3.330213424543226,3.824738283035684,4.445261375192576,6.3104722180173125,8.217561087011946,10.125378269732982,12.033195453592992,275
330,330,1058,-0.502818,51.936685,12.692793179712668,3.387706499972584,10.060307874476868,11.60755936311322,13.33124067710399,15.49409263587346,21.99534130157427,28.642557090941867,35.292311439775915,41.942065792579896,400
331,331,1062,-3.959595,51.68314,59.12429382848759,15.780274024254645,46.8619152895614,54.069166707390885,62.09824581016493,72.17302548294779,102.45648877748316,133.41988146082858,164.3950990068083,195.3703165712804,400
332,332,1065,-2.788,57.1515,6.247318775711683,1.667409381388686,4.951624861745537,5.713173020519252,6.561558910352343,7.6261020301994416,10.825978706652355,14.097699550059607,17.370669857630773,20.64364016715592,275
333,333,1068,-3.15327,51.01688,5.225563331497229,1.3947028533031132,4.141781496642114,4.778777666763721,5.488409167257534,6.378845159334302,9.05537869733689,11.79200621451629,14.529678844703907,17.26735147652593,400
334,334,1071,-5.214,56.430053,22.540816783505715,6.0161440000633535,17.865851383026815,20.61357694898833,23.67461986851835,27.515575050108467,39.06098140493653,50.86560715650441,62.67474107290388,74.48387499635345,275
335,335,1074,-2.977713888888889,56.520383333333335,6.102289086901121,1.628700957441636,4.836674330391581,5.580543370098953,6.409234228189447,7.449064289052411,10.57465675890739,13.770425554271384,16.967414807852045,20.164404063341323,275
336,336,1077,-3.2413,55.9615,10.522438021959994,2.808438708315854,8.340084376401641,9.62276957130292,11.051716654839108,12.84474009456569,18.234332848627684,23.74493364168321,29.25763892303163,34.77034420767116,275
337,337,1080,-1.386021,53.412016,1.1920823917211671,0.3181667903792379,0.9448445037004188,1.0901593472539883,1.2520441360671717,1.4551749757053456,2.0657595766558914,2.690053125308467,3.3145850905173866,3.939117056099155,275
338,338,1084,-1.087646,53.578981,16.235371013388328,4.333220523866378,12.868155065514234,14.84724679208385,17.05201017593963,19.81851739783158,28.134274429676477,36.63673823086155,45.14244910731162,53.648159988839645,400
339,339,1087,-3.5094,58.5722,24.34197204619459,6.496872339718617,19.293447044267594,22.260733436755057,25.566373240984586,29.71424527947119,42.18220335971397,54.9300941225155,67.682853281319,80.43561244773596,275
340,340,1090,-1.267979,53.40506,5.0945834767164975,1.3597443300589651,4.037966863740464,4.658996589563997,5.35084102577667,6.218958050589035,8.828403706982714,11.496437074201555,14.165489358449092,16.834541644290063,275
341,341,1094,0.390143,51.459088,20.808192210081653,5.553706501374527,16.492573146098604,19.02909177655572,21.85484427898939,25.40056023313885,36.05851628158853,46.95576654389696,57.85717844600892,68.75859035462908,275
342,342,1097,-1.394641,53.401268,2.8949944656651425,0.7726740229561099,2.294572613540158,2.6474724389114392,3.040612687391141,3.533919744556345,5.016735909653805,6.532844511585407,8.049532112599566,9.566219714519194,275
343,343,1100,-1.116915,54.606738,18.39124937889941,4.908624459673476,14.576904258058503,16.818797557388912,19.316329223312653,22.450198118848444,31.87019604934709,41.50169335074601,51.13686890322408,60.77204446145439,400
344,344,1102,-4.026,54.8545,56.19599979135104,14.998712345672011,44.54094943567239,51.39124181036815,59.02265858285619,68.59845695149264,97.3820480404254,126.8118931362566,156.2529774357231,185.69406175276603,275
345,345,1105,-2.419814,55.95103,72.49525742571359,19.348984208677955,57.45974103697198,66.29691291733427,76.14176887680732,88.49496074755447,125.62703159559037,163.59279791601665,201.5730632926716,239.5533286920009,400
346,346,1108,-0.048113,51.603722,12.98321333028372,3.465219638167028,10.290494885824897,11.873148590816534,13.636268961259104,15.848608513707536,22.49861038050915,29.297919202757164,36.099824668520746,42.9017301383451,275
347,347,1112,-3.94724,52.92703,93.74544596616808,25.02065953063969,74.30264047453234,85.7302103380252,98.46084190160302,114.43506590122814,162.45148331809764,211.54597337908876,260.659212535407,309.7724517210461,400
348,348,1115,-3.13041,51.482,6.425682662456953,1.7150147027653166,5.0929960783831625,5.876286794951539,6.748894500607248,7.84383082676904,11.13506548599956,14.5001954969115,17.866610644776372,21.233025794651013,275
349,349,1118,-4.011797222222223,56.707625,22.10215659551521,5.899065595878069,17.518169318017364,20.212422207061827,23.21389507305631,26.98010255858014,38.30082716515224,49.87572657622967,61.45504642007239,73.03436627082802,275
350,350,1122,-1.499451,55.023723,43.75255247973993,11.677556257901768,34.67827309625746,40.01170924363903,45.95330587102814,53.40874081683821,75.81879819369315,98.7320099313042,121.65397218227398,144.57593444692827,275
351,351,1126,-3.299965,51.574199,14.085052191178017,3.7593004301663897,11.163812366990255,12.880780229127458,14.793530316895602,17.19362321132258,24.40798694259196,31.78432877639032,39.16348762154853,46.54264647111214,275
352,352,1130,-2.977617,51.547216,6.504106009871674,1.735945894192204,5.155154423545532,5.948004946163944,6.83126254239972,7.939562206966829,11.270965304737311,14.67716562269746,18.084666762285156,21.492167903907145,275
353,353,1133,-2.253635,51.879253,18.56467109251829,4.954910715042553,14.71435830827606,16.97739171449701,19.49847404913273,22.661894004682114,32.1707185368834,41.89303678972026,51.61906797799035,61.34509917206692,400
354,354,1136,0.19887,52.726053,34.2354650350044,9.137445618671462,27.135029587382675,31.30833277522895,35.95750892748367,41.791232172001166,59.3266373603734,77.25575040231261,95.19171053949891,113.12767068739306,400
355,355,1139,-0.01104,51.714526,13.216219215958304,3.527408909059216,10.475175350814917,12.086232473270824,13.880995042991414,16.13303879837617,22.9023862798029,29.823720284399844,36.74769753370474,43.67167478714328,275
356,356,1142,0.300665,51.552813,16.458457093538186,4.392762198663776,13.04497309264517,15.05125901238557,17.286317485928965,20.090838575895088,28.520860297976075,37.14015427935588,45.76273995323131,54.385325632254464,275
357,357,1145,-2.819849,53.562699,6.17030872009882,1.6468553975437483,4.890586691665346,5.642747324659674,6.480675248939411,7.532095855304336,10.692527981278095,13.9239186585539,17.156543397977458,20.38916813933091,400
358,358,1148,-0.404187,51.642877,8.776761863872435,2.342517741680025,6.956461453468901,8.026348724695264,9.218232985937613,10.71379320819591,15.20925063421584,19.805640823122463,24.40378636497614,29.00193190957493,275
359,359,1151,-1.47081,54.94071,30.68874836780789,8.190826940110853,24.3239019568966,28.064860383003417,32.23239241180094,37.461755135963685,53.180532047662766,69.25222957066924,85.3300648453573,101.4079001296439,275
360,360,1154,-0.807366,53.360669,22.832113649207407,6.093891133526187,18.096733278787404,20.879967932678635,23.98056896657521,27.87116113410261,39.56576974352133,51.52294766368362,63.4846920080697,75.446436359597,400
361,361,1157,-2.454213888888889,55.94132777777777,39.98644010476633,10.672380864930142,31.693252427783182,36.56759947664675,41.99775804345932,48.811447440293065,69.29250205896783,90.23340074546334,111.1822967225962,132.13119271223565,275
362,362,1161,-3.2959,56.1628,16.128012630916544,4.304566571582059,12.783062811565095,14.749067551311152,16.93925166682569,19.687465020336447,27.94823308868731,36.394473304962176,44.843939124818505,53.29340494971921,275
363,363,1164,-4.2641,55.8626,16.393077819743496,4.3753124704863895,12.99315348023428,14.991469666498954,17.217649634660074,20.011030096366703,28.407564554414936,36.992619410102535,45.58095288242671,54.16928635987816,275
364,364,1167,0.001931,51.519771,20.75222835497492,5.538769748445184,16.448216194539963,18.97791283105944,21.796065441968796,25.332245155203896,35.96153651707208,46.82947850845604,57.70157094686884,68.57366339177233,400
365,365,1170,-2.167708,53.528941,4.581246015766389,1.222734561718954,3.6310955921818393,4.189549481514366,4.811682690522499,5.59232701195069,7.938841220884064,10.338039759756745,12.738154548132332,15.138269337940804,400
366,366,1173,-3.1994,55.9302,8.322117043650277,2.2211730391517244,6.596109968952343,7.610576036592573,8.740719531242096,10.158808276100636,14.421396625236737,18.779689321751743,23.139646442220023,27.49960356529121,275
367,367,1177,-2.908636,51.565226,8.794309965229747,2.347201329932716,6.970370078605033,8.042396463386893,9.23666375679382,10.735214175524712,15.239659739058547,19.845239868647585,24.4525788608051,29.059917855713216,400
368,368,1180,-4.840927777777777,56.08963888888889,8.164555922063732,2.179119975796461,6.47122702397991,7.466486390898376,8.575233085234139,9.966473414962586,14.148358957633825,18.424136894759663,22.70154774360413,26.97895859500224,275
369,369,1183,-1.413918,53.416024,1.4882005319363103,0.3972007220098282,1.1795477416404612,1.360959386486942,1.5630570187456765,1.8166463894985905,2.578902701845216,3.3582733205553392,4.137941579469225,4.917609838848577,275
370,370,1186,-2.060301,52.577165,2.231086192878266,0.5954769049332204,1.7683589165169036,2.040328323433928,2.343309828459454,2.7234869158922703,3.86624926371788,5.034669103130734,6.203535159928148,7.37240121742338,275
371,371,1190,-1.55444,52.85496,17.919777321919653,4.7827885676541655,14.20321550568756,16.387636361271046,18.821142121850038,21.87467217884132,31.05318212179015,40.43776950690597,49.8259408486587,59.21411219601622,400
372,372,1193,-1.131318,54.575945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275
373,373,1196,-0.18864,51.430956,9.614365364821785,2.566074116103683,7.620345988336968,8.792337126330997,10.097967943014526,11.736255801897048,16.660733741040673,21.695776883470497,26.73274289960237,31.769708918741337,275
374,374,1199,-2.0971,57.1538,7.603142902287782,2.029278840804669,6.026251064495027,6.953074184301506,7.985580990543477,9.28115654166024,13.175486335644168,17.157252274262383,21.140538841958545,25.123825412032748,275
375,375,1203,-0.257138,51.534577,5.634612336602705,1.5038780327756671,4.46599373809634,5.152852981941251,5.918033337334375,6.8781712799116175,9.764219718298678,12.715066199488945,15.667039603515214,18.619013009303824,275
376,376,1208,-3.9281,55.7638,12.72551010645029,3.396438647719647,10.086239310609717,11.637478992615462,13.36560326525768,15.53403018834568,22.05203646391906,28.716386107822117,35.38328085457911,42.05017560531629,400
377,377,1212,-4.3753,55.9284,9.74863460485288,2.6019105762712327,7.726767787988117,8.915126346342248,10.238990925823964,11.900158263217795,16.89340890709532,21.998768850541616,27.106078521546756,32.21338819560098,275
378,378,1215,-4.254,55.6998,22.07268995734527,5.8912009501497975,17.494814060603318,20.185474966454795,23.18294626298537,26.94413263336284,38.249764427866495,49.80923216053165,61.37311443263254,72.93699671163712,275
379,379,1218,-4.023,55.832,13.210314286257267,3.5258328833218657,10.470495103533764,12.0808324150591,13.874793095326204,16.125830650689462,22.892153627123765,29.810395220035737,36.731278876669336,43.65216253743474,275
380,380,1221,-0.257138,51.534577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
381,381,1224,-1.376874,53.501857,7.519446116832288,2.006940168764572,5.959912992341442,6.876533474000702,7.897674256776592,9.1789878756455,13.030448176125374,16.96838210819295,20.907819929975904,24.84725775411072,275
382,382,1227,-2.1463,57.1542,6.706625784026184,1.7899984219189455,5.315671596544172,6.133209279632487,7.043969061201411,8.186778095299548,11.621911821376846,15.13417174508009,18.64777299437897,22.16137424577548,275
383,383,1230,0.288649,51.470263,4.7459265857518425,1.2666878058520583,3.76162141195538,4.340149862769514,4.984646693184082,5.793352583750074,8.224216180617697,10.709657934006705,13.196048873023395,15.682439813524477,275
384,384,1234,-0.48003,51.353405,21.90342080244943,5.846023012704,17.36065132842972,20.030678324299004,23.005162869592244,26.737505775962845,37.95643790934149,49.427259385572334,60.90246154739685,72.3776637160721,275
385,385,1237,-4.482293,53.415313,61.02050438027646,16.286372620572998,48.36485177294461,55.80325125704155,64.08983575277628,74.48772970372535,105.74243204274536,137.69887019223472,169.6675124465928,201.63615472003636,275
386,386,1240,-0.250454,51.926167,16.89840541281375,4.510184405089074,13.393676130511183,15.453591750372292,17.74839520567975,20.627883489283235,29.283246740464307,38.132941656688665,46.98601625510128,55.83909085879922,400
