id,long,lat,voltage
422,378519.4268159441,433256.4754601631,400.0
423,391371.61031699454,390918.4450356914,275.0
423,392057.2475395672,374627.75374072336,275.0
424,391371.61031699454,390918.4450356914,275.0
424,381797.6291612152,391630.08269905054,275.0
425,391371.61031699454,390918.4450356914,275.0
425,397125.942968954,399456.9392568999,275.0
426,609945.7634340652,246063.88283949863,400.0
426,646601.1671849561,262722.06585509726,400.0
427,609945.7634340652,246063.88283949863,400.0
427,621799.8952760983,302300.54368211556,400.0
428,609945.7634340652,246063.88283949863,400.0
428,545800.3500901089,228399.4585215596,400.0
429,609945.7634340652,246063.88283949863,400.0
429,647291.2842786926,263596.2923692097,400.0
430,536807.0438074642,198029.64568318683,275.0
430,535272.7514989311,191235.86643510277,275.0
431,536807.0438074642,198029.64568318683,275.0
431,537504.3949759636,203626.95389478625,275.0
432,443180.1401756607,389600.56640737,275.0
432,440899.68268547824,369900.114875075,275.0
433,443180.1401756607,389600.56640737,275.0
433,436201.1794194582,381552.5533485677,275.0
434,443180.1401756607,389600.56640737,275.0
434,435271.51971645514,383680.4866789906,275.0
435,443180.1401756607,389600.56640737,275.0
435,440909.4250634381,390753.83855435695,275.0
436,443180.1401756607,389600.56640737,275.0
436,448763.6602305671,390053.95870236313,275.0
437,443180.1401756607,389600.56640737,275.0
437,440346.5872580329,389553.22036988754,275.0
438,443180.1401756607,389600.56640737,400.0
438,460504.7127468518,409540.7890388546,400.0
439,464396.2488567484,159999.53645604372,400.0
439,451354.6200758105,192113.11060009728,400.0
440,464396.2488567484,159999.53645604372,400.0
440,478279.1478841676,150741.43438598496,400.0
441,464396.2488567484,159999.53645604372,400.0
441,389699.6524541722,165999.68540956802,400.0
442,464396.2488567484,159999.53645604372,400.0
442,505940.3696140095,162688.41755649663,400.0
443,332272.6654784593,135800.21861226409,275.0
443,321000.0532138879,145799.46999910127,275.0
444,574511.1848918214,210357.4248459426,400.0
444,579945.5569666638,190826.92514082417,400.0
445,557885.9001082692,267203.23122404306,400.0
445,545800.3500901089,228399.4585215596,400.0
446,557885.9001082692,267203.23122404306,400.0
446,548591.1315732251,316534.88065996894,400.0
447,392652.96403164003,304367.0698166527,275.0
447,423507.0481405232,319546.29141750565,275.0
448,392652.96403164003,304367.0698166527,275.0
448,385900.07815819484,295399.58957468404,275.0
449,392652.96403164003,304367.0698166527,275.0
449,396010.6966825963,297707.1820575078,275.0
450,402741.37176649726,295045.93517933117,275.0
450,410235.9333936392,289922.79765302676,275.0
451,365300.34526390454,184042.00833635253,132.0
451,366799.6742171653,185800.48701424903,132.0
452,615954.0127276563,159426.53364852173,400.0
452,604906.9065269164,163983.44296854234,400.0
453,615954.0127276563,159426.53364852173,400.0
453,590799.8697534263,166899.9224236536,400.0
454,615954.0127276563,159426.53364852173,400.0
454,633310.9610078203,162015.5955244301,400.0
455,615954.0127276563,159426.53364852173,400.0
455,608399.9762876249,138199.5805130002,400.0
456,336803.6164693039,374976.7617537873,132.0
456,336072.788715965,374757.98287281394,132.0
457,336803.6164693039,374976.7617537873,400.0
457,328401.79572370107,370756.23333394714,400.0
458,336803.6164693039,374976.7617537873,400.0
458,352385.12133320095,379424.69923147716,400.0
459,320575.35430451017,178017.71363605926,275.0
459,302398.6960201551,177381.05609083705,275.0
460,320575.35430451017,178017.71363605926,275.0
460,332306.4665007363,183600.18825735303,275.0
461,373057.7556041556,393157.0553219635,275.0
461,381797.6291612152,391630.08269905054,275.0
462,373057.7556041556,393157.0553219635,400.0
462,374999.9852649027,392199.5801343847,400.0
463,373057.7556041556,393157.0553219635,400.0
463,376356.1659307546,404669.98096473725,400.0
464,373057.7556041556,393157.0553219635,400.0
464,350156.847727973,427922.87005678937,400.0
465,394599.2470441282,349299.6241855304,400.0
465,374999.9852649027,392199.5801343847,400.0
466,394599.2470441282,349299.6241855304,400.0
466,423507.0481405232,319546.29141750565,400.0
467,394599.2470441282,349299.6241855304,400.0
467,392057.2475395672,374627.75374072336,400.0
468,365647.3062717991,80590.6884086529,400.0
468,301134.0938149921,97431.77274720758,400.0
469,365647.3062717991,80590.6884086529,400.0
469,407499.83090960153,105299.57822807139,400.0
470,450526.5376799767,104558.72330189386,400.0
470,447099.9867129563,102699.56177811584,400.0
471,450526.5376799767,104558.72330189386,400.0
471,467499.78370471275,113499.55811115299,400.0
472,516925.90814970864,161900.36190005403,275.0
472,505940.3696140095,162688.41755649663,275.0
473,440899.68268547824,369900.114875075,275.0
473,480700.0339773725,370799.8215209958,275.0
474,558825.2085121005,179475.43545384554,400.0
474,566145.6365035895,176054.76941758633,400.0
475,558825.2085121005,179475.43545384554,400.0
475,559056.6149724844,177072.13434581656,400.0
476,310097.4186689409,193806.87704322586,275.0
476,310008.2315809424,186949.03049836558,275.0
477,310097.4186689409,193806.87704322586,400.0
477,328607.12948565284,183723.73423906422,400.0
478,310097.4186689409,193806.87704322586,400.0
478,315524.6993648185,212904.33749330085,400.0
479,310097.4186689409,193806.87704322586,400.0
479,296066.79044063063,204457.7908462814,400.0
480,310097.4186689409,193806.87704322586,400.0
480,264623.8145861962,200082.76635340654,400.0
481,310097.4186689409,193806.87704322586,400.0
481,337114.55927309796,185541.48028413445,400.0
482,532181.9648909286,183028.41882043565,400.0
482,537965.8094471393,183399.87367727602,400.0
483,532181.9648909286,183028.41882043565,400.0
483,526941.7620553856,182494.7130046413,400.0
484,532181.9648909286,183028.41882043565,400.0
484,538993.7478335521,181994.0472176032,400.0
485,604906.9065269164,163983.44296854234,400.0
485,590799.8697534263,166899.9224236536,400.0
486,328401.79572370107,370756.23333394714,400.0
486,374999.9852649027,392199.5801343847,400.0
487,328401.79572370107,370756.23333394714,400.0
487,323893.6860726658,373435.39833518234,400.0
488,328401.79572370107,370756.23333394714,400.0
488,302113.3586532792,373426.96980407706,400.0
489,328401.79572370107,370756.23333394714,400.0
489,323292.6162302393,358335.9930394424,400.0
490,574037.7177054646,182290.10643414146,400.0
490,579945.5569666638,190826.92514082417,400.0
491,574037.7177054646,182290.10643414146,400.0
491,566145.6365035895,176054.76941758633,400.0
492,481294.1700545543,378919.61984237307,400.0
492,482299.7034559301,411900.07163155096,400.0
493,481294.1700545543,378919.61984237307,400.0
493,475837.65290684404,285757.1243590297,400.0
494,481294.1700545543,378919.61984237307,400.0
494,504696.1981658821,311300.16453270894,400.0
495,481294.1700545543,378919.61984237307,400.0
495,475869.68816922547,353982.43489873054,400.0
496,481294.1700545543,378919.61984237307,400.0
496,479467.627857733,385528.51922312664,400.0
497,436539.9764480384,284362.65892368415,275.0
497,410235.9333936392,289922.79765302676,275.0
498,436539.9764480384,284362.65892368415,275.0
498,450200.034610863,329799.83482242306,275.0
499,456027.69140078756,201672.842189877,400.0
499,453496.3858666192,196000.47933737718,400.0
500,456027.69140078756,201672.842189877,400.0
500,451354.6200758105,192113.11060009728,400.0
501,456027.69140078756,201672.842189877,400.0
501,475299.7538914609,225899.50112241064,400.0
502,456027.69140078756,201672.842189877,400.0
502,491035.74333286984,223745.12185200403,400.0
503,456027.69140078756,201672.842189877,400.0
503,399899.9947872659,189800.5309959519,400.0
504,456027.69140078756,201672.842189877,400.0
504,382637.2909394046,220106.85743636882,400.0
505,302398.6960201551,177381.05609083705,275.0
505,283045.4050956855,183258.76719546685,275.0
506,504462.0169832611,434986.5581004943,275.0
506,516736.26400084724,429356.7465864263,275.0
507,504462.0169832611,434986.5581004943,275.0
507,516301.20333754085,428770.18087337154,275.0
508,504462.0169832611,434986.5581004943,400.0
508,484572.7933051113,416906.2808474272,400.0
509,504462.0169832611,434986.5581004943,400.0
509,477823.73664268426,445581.8102692757,400.0
510,453496.3858666192,196000.47933737718,400.0
510,451354.6200758105,192113.11060009728,400.0
511,374999.9852649027,392199.5801343847,400.0
511,392057.2475395672,374627.75374072336,400.0
512,580974.598838561,172654.12843154266,400.0
512,580800.1373769642,171999.99585350993,400.0
513,259559.39129861764,360319.6489047039,400.0
513,255888.45489347956,367893.21766987146,400.0
514,423507.0481405232,319546.29141750565,400.0
514,402741.37176649726,295045.93517933117,400.0
515,423507.0481405232,319546.29141750565,400.0
515,419500.2842768618,292499.57576069434,400.0
516,423507.0481405232,319546.29141750565,400.0
516,398500.3350075894,288999.8142014518,400.0
517,423507.0481405232,319546.29141750565,400.0
517,450200.034610863,329799.83482242306,400.0
518,423507.0481405232,319546.29141750565,400.0
518,405845.59208977583,317669.7455787808,400.0
519,423507.0481405232,319546.29141750565,400.0
519,430099.786681739,328700.1681261611,400.0
520,466563.38837251044,427094.51548667473,400.0
520,457500.0182403856,424500.1089436413,400.0
521,466563.38837251044,427094.51548667473,400.0
521,461633.7511738315,415951.57347483526,400.0
522,466563.38837251044,427094.51548667473,400.0
522,477823.73664268426,445581.8102692757,400.0
523,466563.38837251044,427094.51548667473,400.0
523,460504.7127468518,409540.7890388546,400.0
524,607283.7608434623,116863.42192757997,400.0
524,572399.6793741212,111900.50365048784,400.0
525,607283.7608434623,116863.42192757997,400.0
525,608399.9762876249,138199.5805130002,400.0
526,518352.3392137572,179461.73549115896,275.0
526,506439.47888588335,170543.7535807141,275.0
527,518352.3392137572,179461.73549115896,275.0
527,520981.256111745,183180.66348448815,275.0
528,516100.1964987293,258799.84143840754,400.0
528,520400.66396247945,226740.04649894824,400.0
529,516100.1964987293,258799.84143840754,400.0
529,504696.1981658821,311300.16453270894,400.0
530,475299.7538914609,225899.50112241064,400.0
530,491035.74333286984,223745.12185200403,400.0
531,475299.7538914609,225899.50112241064,400.0
531,464512.9638511287,266415.46221858944,400.0
532,457500.0182403856,424500.1089436413,400.0
532,448408.391654206,429233.40543906484,400.0
533,457500.0182403856,424500.1089436413,400.0
533,385803.1325342037,413979.9074095304,400.0
534,457500.0182403856,424500.1089436413,400.0
534,460504.7127468518,409540.7890388546,400.0
535,457500.0182403856,424500.1089436413,400.0
535,448099.90437572496,425099.9709312832,400.0
536,457500.0182403856,424500.1089436413,400.0
536,426506.1110933338,399100.2883178087,400.0
537,411759.01236999955,422000.8133329938,275.0
537,448099.90437572496,425099.9709312832,275.0
538,411759.01236999955,422000.8133329938,275.0
538,426648.06807181274,434468.0525522765,275.0
539,411759.01236999955,422000.8133329938,275.0
539,397125.942968954,399456.9392568999,275.0
540,514671.62155668443,197049.20992003346,132.0
540,523078.2021726164,188291.80450424878,132.0
541,514671.62155668443,197049.20992003346,275.0
541,524099.813298194,192499.63784085575,275.0
542,514671.62155668443,197049.20992003346,275.0
542,559602.4709741112,186277.57514373958,275.0
543,514671.62155668443,197049.20992003346,275.0
543,510519.71342774905,194991.85842198133,275.0
544,514671.62155668443,197049.20992003346,400.0
544,526941.7620553856,182494.7130046413,400.0
545,514671.62155668443,197049.20992003346,400.0
545,503024.3384256939,227522.7461235909,400.0
546,453000.1427175334,300136.91128619603,400.0
546,464512.9638511287,266415.46221858944,400.0
547,453000.1427175334,300136.91128619603,400.0
547,450200.034610863,329799.83482242306,400.0
548,301134.0938149921,97431.77274720758,400.0
548,319200.074131969,124800.2540317789,400.0
549,447099.9867129563,102699.56177811584,400.0
549,407499.83090960153,105299.57822807139,400.0
550,447099.9867129563,102699.56177811584,400.0
550,439234.1510506456,111040.84869429396,400.0
551,402000.1746433509,261599.82055866648,400.0
551,419500.2842768618,292499.57576069434,400.0
552,402000.1746433509,261599.82055866648,400.0
552,365600.73707693926,304044.97402847704,400.0
553,402000.1746433509,261599.82055866648,400.0
553,399899.9947872659,189800.5309959519,400.0
554,402000.1746433509,261599.82055866648,400.0
554,382637.2909394046,220106.85743636882,400.0
555,461633.7511738315,415951.57347483526,400.0
555,482299.7034559301,411900.07163155096,400.0
556,461633.7511738315,415951.57347483526,400.0
556,460504.7127468518,409540.7890388546,400.0
557,448099.90437572496,425099.9709312832,275.0
557,448408.391654206,429233.40543906484,275.0
558,448099.90437572496,425099.9709312832,275.0
558,433405.0458553831,431381.86313138553,275.0
559,267900.27563531336,344399.47446707066,275.0
559,269199.99189866026,338400.0536821493,275.0
560,354299.82622686756,386299.6364371202,275.0
560,352385.12133320095,379424.69923147716,275.0
561,354299.82622686756,386299.6364371202,275.0
561,351008.9317220523,391863.5621800459,275.0
562,478279.1478841676,150741.43438598496,400.0
562,467499.78370471275,113499.55811115299,400.0
563,389649.1442885471,568652.8124652525,275.0
563,338386.52540160826,561126.6051000548,275.0
564,389649.1442885471,568652.8124652525,275.0
564,416512.1439499292,564803.6422803834,275.0
565,352385.12133320095,379424.69923147716,400.0
565,351900.83595286554,380032.8298578633,400.0
566,484572.7933051113,416906.2808474272,400.0
566,517199.72880748543,416700.02600881434,400.0
567,484572.7933051113,416906.2808474272,400.0
567,482299.7034559301,411900.07163155096,400.0
568,484572.7933051113,416906.2808474272,400.0
568,515392.67826190335,419167.6274152886,400.0
569,588853.5569520991,175347.49057837826,400.0
569,590799.8697534263,166899.9224236536,400.0
570,588853.5569520991,175347.49057837826,400.0
570,580800.1373769642,171999.99585350993,400.0
571,588853.5569520991,175347.49057837826,400.0
571,587052.1811997985,174655.03940085077,400.0
572,588853.5569520991,175347.49057837826,400.0
572,566145.6365035895,176054.76941758633,400.0
573,486899.71930887736,261300.53243360855,400.0
573,475837.65290684404,285757.1243590297,400.0
574,486899.71930887736,261300.53243360855,400.0
574,501409.8378185133,240466.572606844,400.0
575,522500.07056505093,409300.0929324547,400.0
575,482299.7034559301,411900.07163155096,400.0
576,522500.07056505093,409300.0929324547,400.0
576,522817.8270084921,413458.14969115116,400.0
577,456226.2028152802,520388.76421177434,275.0
577,456158.96293456934,519310.959509325,275.0
578,456226.2028152802,520388.76421177434,275.0
578,456251.67096083506,520428.09108873736,275.0
579,456213.6722881048,520414.57655035367,275.0
579,456158.96293456934,519310.959509325,275.0
580,456213.6722881048,520414.57655035367,275.0
580,456251.67096083506,520428.09108873736,275.0
581,535746.8331029151,186321.15344238782,275.0
581,535272.7514989311,191235.86643510277,275.0
582,535746.8331029151,186321.15344238782,400.0
582,530823.5965658947,186391.23707818863,400.0
583,535746.8331029151,186321.15344238782,400.0
583,538993.7478335521,181994.0472176032,400.0
584,338399.9330799164,561216.2371918024,132.0
584,338386.52540160826,561126.6051000548,132.0
585,338399.9330799164,561216.2371918024,400.0
585,338386.52540160826,561126.6051000548,400.0
586,338572.73497563927,442488.56318113126,400.0
586,341800.0552111141,459900.283002018,400.0
587,338572.73497563927,442488.56318113126,400.0
587,350156.847727973,427922.87005678937,400.0
588,338572.73497563927,442488.56318113126,400.0
588,335134.71316764934,442994.6204254315,400.0
589,419500.2842768618,292499.57576069434,132.0
589,419942.2159083193,292389.4276257928,132.0
590,419500.2842768618,292499.57576069434,275.0
590,410235.9333936392,289922.79765302676,275.0
591,419500.2842768618,292499.57576069434,400.0
591,430099.786681739,328700.1681261611,400.0
592,338386.52540160826,561126.6051000548,132.0
592,337741.2314601011,572388.4711082472,132.0
593,338386.52540160826,561126.6051000548,275.0
593,416512.1439499292,564803.6422803834,275.0
594,338386.52540160826,561126.6051000548,400.0
594,356399.8542647748,489299.7084891775,400.0
595,445737.80015800043,534151.3482060907,275.0
595,452799.9688105722,527100.1143054506,275.0
596,445737.80015800043,534151.3482060907,275.0
596,438572.5643886675,545827.4332369154,275.0
597,452799.9688105722,527100.1143054506,275.0
597,438572.5643886675,545827.4332369154,275.0
598,452799.9688105722,527100.1143054506,275.0
598,449296.4039015291,523702.399342163,275.0
599,452799.9688105722,527100.1143054506,275.0
599,457139.66075724794,523866.03694373404,275.0
600,452799.9688105722,527100.1143054506,275.0
600,434000.28588292515,560799.7022581684,275.0
601,438572.5643886675,545827.4332369154,275.0
601,441145.6696248343,522125.56760450045,275.0
602,438572.5643886675,545827.4332369154,275.0
602,434897.17460275016,554187.2983109573,275.0
603,438572.5643886675,545827.4332369154,275.0
603,434000.28588292515,560799.7022581684,275.0
604,438572.5643886675,545827.4332369154,400.0
604,441145.6696248343,522125.56760450045,400.0
605,516736.26400084724,429356.7465864263,275.0
605,516022.24618794664,428133.9165689207,275.0
606,341800.0552111141,459900.283002018,400.0
606,341836.80919811246,458961.5642435276,400.0
607,341800.0552111141,459900.283002018,400.0
607,354625.97930104716,459001.1737026061,400.0
608,530823.5965658947,186391.23707818863,400.0
608,526941.7620553856,182494.7130046413,400.0
609,480700.0339773725,370799.8215209958,275.0
609,448763.6602305671,390053.95870236313,275.0
610,480700.0339773725,370799.8215209958,400.0
610,479467.627857733,385528.51922312664,400.0
611,480700.0339773725,370799.8215209958,400.0
611,464009.8869264628,340734.56723601447,400.0
612,321000.0532138879,145799.46999910127,400.0
612,389699.6524541722,165999.68540956802,400.0
613,321000.0532138879,145799.46999910127,400.0
613,341625.2715760925,160500.94301986,400.0
614,321000.0532138879,145799.46999910127,400.0
614,320571.42871507077,145504.77415424434,400.0
615,321000.0532138879,145799.46999910127,400.0
615,319200.074131969,124800.2540317789,400.0
616,517199.72880748543,416700.02600881434,400.0
616,515392.67826190335,419167.6274152886,400.0
617,549884.3386203239,172639.39480253472,275.0
617,555600.1851863763,176399.51692083018,275.0
618,549884.3386203239,172639.39480253472,275.0
618,534815.0313609496,178008.87878674676,275.0
619,356399.8542647748,489299.7084891775,400.0
619,354625.97930104716,459001.1737026061,400.0
620,328607.12948565284,183723.73423906422,400.0
620,389699.6524541722,165999.68540956802,400.0
621,194016.53731658476,59131.17590742221,400.0
621,240900.21989964924,62899.97963037755,400.0
622,366799.6742171653,185800.48701424903,132.0
622,360599.7186287296,194400.3908005908,132.0
623,366799.6742171653,185800.48701424903,275.0
623,389699.6524541722,165999.68540956802,275.0
624,366799.6742171653,185800.48701424903,275.0
624,337114.55927309796,185541.48028413445,275.0
625,365600.73707693926,304044.97402847704,400.0
625,329528.3008330789,348321.5043660618,400.0
626,365600.73707693926,304044.97402847704,400.0
626,385900.07815819484,295399.58957468404,400.0
627,365600.73707693926,304044.97402847704,400.0
627,405845.59208977583,317669.7455787808,400.0
628,365600.73707693926,304044.97402847704,400.0
628,353314.97219927574,312546.3499876178,400.0
629,504311.4451681185,183731.6135011688,275.0
629,510419.55594111054,179042.64312146493,275.0
630,504311.4451681185,183731.6135011688,275.0
630,505940.3696140095,162688.41755649663,275.0
631,504311.4451681185,183731.6135011688,275.0
631,510519.71342774905,194991.85842198133,275.0
632,504311.4451681185,183731.6135011688,275.0
632,506439.47888588335,170543.7535807141,275.0
633,436201.1794194582,381552.5533485677,275.0
633,435271.51971645514,383680.4866789906,275.0
634,482299.7034559301,411900.07163155096,400.0
634,479467.627857733,385528.51922312664,400.0
635,482299.7034559301,411900.07163155096,400.0
635,515392.67826190335,419167.6274152886,400.0
636,376356.1659307546,404669.98096473725,275.0
636,388980.2126391842,403599.8930449646,275.0
637,376356.1659307546,404669.98096473725,400.0
637,378519.4268159441,433256.4754601631,400.0
638,590799.8697534263,166899.9224236536,400.0
638,560875.1726490902,171921.1966110196,400.0
639,523207.8130493562,182306.7134093598,400.0
639,526941.7620553856,182494.7130046413,400.0
640,523207.8130493562,182306.7134093598,400.0
640,526016.9970256609,171773.0000427856,400.0
641,523207.8130493562,182306.7134093598,400.0
641,520981.256111745,183180.66348448815,400.0
642,343841.9112959849,397367.1833989723,275.0
642,338692.25975262455,391746.31445729913,275.0
643,343841.9112959849,397367.1833989723,275.0
643,351008.9317220523,391863.5621800459,275.0
644,343841.9112959849,397367.1833989723,275.0
644,345794.02700795676,407655.2964721678,275.0
645,515392.67826190335,419167.6274152886,400.0
645,522817.8270084921,413458.14969115116,400.0
646,580800.1373769642,171999.99585350993,400.0
646,562059.6516049651,172452.18588748918,400.0
647,580800.1373769642,171999.99585350993,400.0
647,566599.9033096249,169999.96342459746,400.0
648,580800.1373769642,171999.99585350993,400.0
648,566145.6365035895,176054.76941758633,400.0
649,426648.06807181274,434468.0525522765,275.0
649,433405.0458553831,431381.86313138553,275.0
650,399194.29800809454,281523.31119308644,275.0
650,398099.74186256743,293799.7962391032,275.0
651,399194.29800809454,281523.31119308644,275.0
651,398500.3350075894,288999.8142014518,275.0
652,433732.83887107833,459987.14525945403,275.0
652,448408.391654206,429233.40543906484,275.0
653,433732.83887107833,459987.14525945403,275.0
653,456972.81664433505,453498.2506912595,275.0
654,456158.96293456934,519310.959509325,275.0
654,457139.66075724794,523866.03694373404,275.0
655,456158.96293456934,519310.959509325,400.0
655,449296.4039015291,523702.399342163,400.0
656,456158.96293456934,519310.959509325,400.0
656,477823.73664268426,445581.8102692757,400.0
657,257093.7088894215,56100.954580686026,400.0
657,240900.21989964924,62899.97963037755,400.0
658,506439.47888588335,170543.7535807141,275.0
658,505940.3696140095,162688.41755649663,275.0
659,329528.3008330789,348321.5043660618,400.0
659,323292.6162302393,358335.9930394424,400.0
660,329528.3008330789,348321.5043660618,400.0
660,353314.97219927574,312546.3499876178,400.0
661,491035.74333286984,223745.12185200403,400.0
661,503024.3384256939,227522.7461235909,400.0
662,646601.1671849561,262722.06585509726,132.0
662,647291.2842786926,263596.2923692097,132.0
663,646601.1671849561,262722.06585509726,400.0
663,647291.2842786926,263596.2923692097,400.0
664,555600.1851863763,176399.51692083018,400.0
664,560875.1726490902,171921.1966110196,400.0
665,555600.1851863763,176399.51692083018,400.0
665,559056.6149724844,177072.13434581656,400.0
666,560875.1726490902,171921.1966110196,400.0
666,539109.2294694411,163323.10580616514,400.0
667,467499.78370471275,113499.55811115299,400.0
667,436204.88943828456,115918.82050911884,400.0
668,392057.2475395672,374627.75374072336,400.0
668,397125.942968954,399456.9392568999,400.0
669,278507.7458980094,186389.91920055635,275.0
669,283045.4050956855,183258.76719546685,275.0
670,407499.83090960153,105299.57822807139,400.0
670,436204.88943828456,115918.82050911884,400.0
671,439234.1510506456,111040.84869429396,400.0
671,436204.88943828456,115918.82050911884,400.0
672,412651.01873996534,568867.3495571642,400.0
672,416512.1439499292,564803.6422803834,400.0
673,412651.01873996534,568867.3495571642,400.0
673,386004.976539759,641340.9048478618,400.0
674,389699.6524541722,165999.68540956802,400.0
674,399899.9947872659,189800.5309959519,400.0
675,389699.6524541722,165999.68540956802,400.0
675,341625.2715760925,160500.94301986,400.0
676,389699.6524541722,165999.68540956802,400.0
676,353625.56950306316,182227.08377283596,400.0
677,341836.80919811246,458961.5642435276,400.0
677,354625.97930104716,459001.1737026061,400.0
678,501409.8378185133,240466.572606844,400.0
678,503024.3384256939,227522.7461235909,400.0
679,448408.391654206,429233.40543906484,275.0
679,456972.81664433505,453498.2506912595,275.0
680,448408.391654206,429233.40543906484,400.0
680,378519.4268159441,433256.4754601631,400.0
681,584495.4897497259,312911.7775773336,400.0
681,621799.8952760983,302300.54368211556,400.0
682,584495.4897497259,312911.7775773336,400.0
682,548591.1315732251,316534.88065996894,400.0
683,434155.75281891844,390094.6528972441,275.0
683,437100.90914563107,389478.7473434674,275.0
684,434155.75281891844,390094.6528972441,275.0
684,434887.9370902085,386616.50552357465,275.0
685,434155.75281891844,390094.6528972441,400.0
685,426506.1110933338,399100.2883178087,400.0
686,534815.0313609496,178008.87878674676,275.0
686,526016.9970256609,171773.0000427856,275.0
687,562059.6516049651,172452.18588748918,400.0
687,566599.9033096249,169999.96342459746,400.0
688,562059.6516049651,172452.18588748918,400.0
688,559056.6149724844,177072.13434581656,400.0
689,435271.51971645514,383680.4866789906,275.0
689,434887.9370902085,386616.50552357465,275.0
690,435271.51971645514,383680.4866789906,275.0
690,437100.90914563107,389478.7473434674,275.0
691,621799.8952760983,302300.54368211556,132.0
691,624076.8638840076,306249.41792321514,132.0
692,441145.6696248343,522125.56760450045,275.0
692,449296.4039015291,523702.399342163,275.0
693,441145.6696248343,522125.56760450045,400.0
693,464132.6202754015,451678.49126505386,400.0
694,441145.6696248343,522125.56760450045,400.0
694,449296.4039015291,523702.399342163,400.0
695,441145.6696248343,522125.56760450045,400.0
695,428687.04913903907,534596.8678005354,400.0
696,398099.74186256743,293799.7962391032,275.0
696,396010.6966825963,297707.1820575078,275.0
697,434897.17460275016,554187.2983109573,275.0
697,434000.28588292515,560799.7022581684,275.0
698,464132.6202754015,451678.49126505386,400.0
698,477823.73664268426,445581.8102692757,400.0
699,378519.4268159441,433256.4754601631,400.0
699,350156.847727973,427922.87005678937,400.0
700,545800.3500901089,228399.4585215596,400.0
700,538823.458295835,208575.62232089357,400.0
701,545800.3500901089,228399.4585215596,400.0
701,503024.3384256939,227522.7461235909,400.0
702,545800.3500901089,228399.4585215596,400.0
702,520400.66396247945,226740.04649894824,400.0
703,193399.82555983443,202400.293914888,400.0
703,264623.8145861962,200082.76635340654,400.0
704,193399.82555983443,202400.293914888,400.0
704,382637.2909394046,220106.85743636882,400.0
705,302113.3586532792,373426.96980407706,400.0
705,255888.45489347956,367893.21766987146,400.0
706,255888.45489347956,367893.21766987146,400.0
706,269199.99189866026,338400.0536821493,400.0
707,255888.45489347956,367893.21766987146,400.0
707,235122.77922044304,393816.16962810024,400.0
708,235710.74119594877,392820.2283934849,132.0
708,235122.77922044304,393816.16962810024,132.0
709,350156.847727973,427922.87005678937,275.0
709,345794.02700795676,407655.2964721678,275.0
710,350156.847727973,427922.87005678937,400.0
710,354625.97930104716,459001.1737026061,400.0
711,437100.90914563107,389478.7473434674,275.0
711,440909.4250634381,390753.83855435695,275.0
712,437100.90914563107,389478.7473434674,275.0
712,439051.431713473,391184.1467409509,275.0
713,537965.8094471393,183399.87367727602,400.0
713,538993.7478335521,181994.0472176032,400.0
714,315524.6993648185,212904.33749330085,400.0
714,382637.2909394046,220106.85743636882,400.0
715,450200.034610863,329799.83482242306,400.0
715,475869.68816922547,353982.43489873054,400.0
716,450200.034610863,329799.83482242306,400.0
716,464009.8869264628,340734.56723601447,400.0
717,450200.034610863,329799.83482242306,400.0
717,430099.786681739,328700.1681261611,400.0
718,579945.5569666638,190826.92514082417,400.0
718,566145.6365035895,176054.76941758633,400.0
719,541628.063452004,189726.66852686787,275.0
719,535272.7514989311,191235.86643510277,275.0
720,296066.79044063063,204457.7908462814,400.0
720,264623.8145861962,200082.76635340654,400.0
721,385803.1325342037,413979.9074095304,275.0
721,397125.942968954,399456.9392568999,275.0
722,385803.1325342037,413979.9074095304,275.0
722,388980.2126391842,403599.8930449646,275.0
723,538823.458295835,208575.62232089357,400.0
723,537504.3949759636,203626.95389478625,400.0
724,516301.20333754085,428770.18087337154,275.0
724,516022.24618794664,428133.9165689207,275.0
725,353625.56950306316,182227.08377283596,400.0
725,337114.55927309796,185541.48028413445,400.0
726,320571.42871507077,145504.77415424434,400.0
726,319200.074131969,124800.2540317789,400.0
727,428687.04913903907,534596.8678005354,400.0
727,416512.1439499292,564803.6422803834,400.0
728,525992.4880543117,324876.51731406536,400.0
728,548591.1315732251,316534.88065996894,400.0
729,435335.35636907007,564462.862876206,275.0
729,432099.372480949,570023.9434031948,275.0
730,435335.35636907007,564462.862876206,275.0
730,434000.28588292515,560799.7022581684,275.0
731,397125.942968954,399456.9392568999,400.0
731,460504.7127468518,409540.7890388546,400.0
732,397125.942968954,399456.9392568999,400.0
732,426506.1110933338,399100.2883178087,400.0
733,475869.68816922547,353982.43489873054,400.0
733,475837.65290684404,285757.1243590297,400.0
734,417724.5753677553,564881.470261402,132.0
734,417232.3793395923,564477.3846643356,132.0
735,503024.3384256939,227522.7461235909,400.0
735,520400.66396247945,226740.04649894824,400.0
736,440909.4250634381,390753.83855435695,275.0
736,439051.431713473,391184.1467409509,275.0
737,460504.7127468518,409540.7890388546,275.0
737,441430.1339053013,400754.07322342583,275.0
738,448763.6602305671,390053.95870236313,275.0
738,441430.1339053013,400754.07322342583,275.0
739,566145.6365035895,176054.76941758633,275.0
739,559602.4709741112,186277.57514373958,275.0
740,269199.99189866026,338400.0536821493,400.0
740,323292.6162302393,358335.9930394424,400.0
741,321599.69402508077,176500.07092031947,275.0
741,332306.4665007363,183600.18825735303,275.0
